time,source,x,y,theta
67.392,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.428,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.464,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.5,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.536,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.572,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.608,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.644,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.68,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.716,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.752,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.644,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.68,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.716,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.752,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.788,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.788,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.824,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.824,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.86,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.86,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.896,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.896,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.932,kf,2.23719e-07,3.32272e-16,2.97044e-09
67.932,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.968,ekf,2.23719e-07,3.32272e-16,2.97044e-09
67.968,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.004,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.004,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.04,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.04,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.076,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.076,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.112,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.112,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.148,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.148,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.184,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.184,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.22,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.22,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.256,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.256,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.292,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.292,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.328,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.328,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.364,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.364,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.4,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.4,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.328,pf,0.00814309,0.00451049,-0.0096107
68.364,pf,-0.00525146,0.00999177,-0.00921962
68.4,pf,0.00101228,-0.00754698,0.00136865
68.436,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.436,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.436,pf,-0.00460837,0.000842864,0.0121757
68.472,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.472,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.472,pf,-0.00604514,0.0116329,0.00529967
68.508,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.508,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.508,pf,-0.00231517,0.0125162,0.0116397
68.544,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.544,pf,0.00292683,-0.00391948,0.00337494
68.544,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.58,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.58,pf,-0.0141262,-0.00509453,0.00343748
68.58,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.616,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.616,pf,-0.00456944,-0.00712935,0.00391383
68.616,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.652,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.652,pf,-7.34643e-05,-0.00158366,0.00518992
68.652,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.688,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.688,pf,-0.00165482,0.00846049,0.00365025
68.688,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.724,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.724,pf,2.07488e-05,0.0167086,0.0117072
68.724,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.76,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.76,pf,-0.00387702,-0.0120956,0.0211391
68.76,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.796,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.796,pf,-0.00604546,-0.00209687,0.0135799
68.796,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.832,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.832,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.832,pf,-0.00617525,0.00443453,0.0109057
68.868,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.868,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.868,pf,0.00850712,-0.00744295,0.00673298
68.904,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.904,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.904,pf,0.00502841,-0.00677141,0.00587462
68.94,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.94,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.94,pf,-0.0043387,-0.0147206,0.00424099
68.976,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.976,kf,2.23719e-07,3.32272e-16,2.97044e-09
68.976,pf,-0.00749285,-0.00928633,0.00235572
69.012,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.012,ekf,2.23719e-07,3.32272e-16,2.97044e-09
68.832,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.012,pf,-0.00459079,-0.0056533,0.000738685
68.868,odom,2.23719e-07,3.32272e-16,2.97044e-09
68.904,odom,2.23719e-07,3.32272e-16,2.97044e-09
68.94,odom,2.23719e-07,3.32272e-16,2.97044e-09
68.976,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.012,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.048,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.048,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.048,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.048,pf,-0.0112364,0.00975265,-0.00452415
69.084,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.084,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.084,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.084,pf,0.0036118,0.0114592,-0.00725547
69.12,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.12,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.12,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.12,pf,-0.00688776,0.00500091,-0.00586003
69.156,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.156,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.156,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.156,pf,-0.00685429,0.00882729,-0.0141017
69.192,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.192,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.192,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.192,pf,-0.00519929,-0.000398636,-0.0169549
69.228,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.228,pf,-0.00800667,0.000903516,-0.0246141
69.228,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.228,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.264,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.264,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.264,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.264,pf,0.00787134,0.0094431,-0.0188051
69.3,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.3,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.3,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.3,pf,-0.0074953,0.000863406,0.00154018
69.336,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.336,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.336,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.336,pf,0.00358237,0.0070703,0.008505
69.372,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.372,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.372,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.372,pf,0.000395931,0.00101592,0.00509109
69.408,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.408,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.408,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.408,pf,-0.00455057,0.00212897,0.00286599
69.444,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.444,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.444,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.444,pf,-0.0072362,-0.000891604,-0.000766508
69.48,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.48,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.48,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.48,pf,0.00354352,-0.0115111,-0.00193623
69.516,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.516,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.516,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.516,pf,0.00952962,-0.0117266,-0.000205524
69.552,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.552,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.552,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.552,pf,0.00477367,0.00662663,0.0145877
69.588,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.588,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.588,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.588,pf,0.0173396,0.00918146,0.00158478
69.624,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.624,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.624,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.624,pf,0.00875294,-0.000107275,-0.000454718
69.66,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.66,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.66,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.66,pf,0.0148491,0.00225795,-0.0026774
69.696,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.696,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.696,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.696,pf,-0.00837948,-0.00164739,-0.00741671
69.732,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.732,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.732,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.732,pf,0.00796265,-0.0140068,-0.0089824
69.768,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.768,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.768,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.768,pf,0.0106594,-0.0116851,-0.00586804
69.804,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.804,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.804,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.804,pf,0.0139665,-0.00983619,-0.00829523
69.84,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.84,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.84,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.84,pf,0.00939082,-0.0111744,-0.00435315
69.876,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.876,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.876,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.876,pf,0.0119046,-0.0078206,-0.0016045
69.912,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.912,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.912,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.912,pf,0.00652444,-0.00877113,0.00353214
69.948,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.948,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.948,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.948,pf,0.00248776,-0.00401463,-0.00537785
69.984,ekf,2.23719e-07,3.32272e-16,2.97044e-09
69.984,odom,2.23719e-07,3.32272e-16,2.97044e-09
69.984,kf,2.23719e-07,3.32272e-16,2.97044e-09
69.984,pf,0.00131852,-0.00633796,-0.00209443
70.02,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.02,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.02,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.02,pf,0.00536356,-0.0161835,0.00663072
70.056,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.056,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.056,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.056,pf,-0.0126356,-0.00429824,-0.00104237
70.092,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.092,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.092,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.092,pf,-0.0140114,0.00448977,0.00367213
70.128,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.128,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.128,pf,-0.0130568,0.0121189,0.00903225
70.128,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.164,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.164,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.164,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.164,pf,-0.000546873,-0.00382145,0.0123466
70.2,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.2,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.2,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.2,pf,-0.0118387,-0.00963575,-0.00251879
70.236,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.236,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.236,pf,-0.00509353,-0.000372622,-0.0120485
70.236,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.272,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.272,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.272,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.272,pf,-0.000717567,0.0018172,-0.00692935
70.308,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.308,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.308,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.308,pf,-0.0113955,0.0132962,-0.00461751
70.344,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.344,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.344,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.344,pf,-0.0236326,0.020003,0.00340169
70.38,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.38,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.38,pf,-0.0125403,0.0269993,0.00267744
70.38,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.416,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.416,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.416,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.416,pf,-0.0035548,0.0183509,0.00350167
70.452,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.452,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.452,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.452,pf,0.00247223,0.0145046,0.0148983
70.488,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.488,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.488,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.488,pf,-2.57504e-05,0.0192075,0.00434096
70.524,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.524,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.524,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.524,pf,-0.0105679,0.000412642,-0.00579003
70.56,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.56,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.56,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.56,pf,-0.0066537,0.0122969,0.00701521
70.596,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.596,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.596,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.596,pf,-0.00399696,0.00399515,0.00536743
70.632,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.632,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.632,pf,0.00484069,0.0060838,0.00217539
70.632,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.668,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.668,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.668,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.668,pf,-0.00330265,0.0130832,0.00508691
70.704,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.704,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.704,pf,0.00230151,0.00853417,-0.000827467
70.704,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.74,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.74,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.74,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.74,pf,-0.00211172,0.010866,-0.000863218
70.776,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.776,pf,-0.0109308,-0.00767009,-0.00100213
70.776,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.776,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.812,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.812,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.812,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.812,pf,-0.00459503,0.00784452,0.00493399
70.848,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.848,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.848,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.848,pf,-0.0041602,-0.00223939,-9.97038e-05
70.884,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.884,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.884,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.884,pf,0.00223146,-0.00551777,0.0121499
70.92,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.92,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.92,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.92,pf,0.0137358,0.000965104,0.00555948
70.956,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.956,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.956,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.956,pf,0.0117781,0.00662087,-0.00621123
70.992,odom,2.23719e-07,3.32272e-16,2.97044e-09
70.992,ekf,2.23719e-07,3.32272e-16,2.97044e-09
70.992,kf,2.23719e-07,3.32272e-16,2.97044e-09
70.992,pf,-0.0065086,-0.0105516,-0.000483615
71.028,pf,0.00234006,-0.0154134,-0.000178421
71.028,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.028,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.028,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.064,pf,0.000485347,-0.0143912,-0.00479939
71.064,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.064,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.064,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.1,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.1,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.1,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.1,pf,0.00948661,-0.00135492,-0.00127676
71.136,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.136,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.136,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.136,pf,0.00897066,-0.00316072,0.00369435
71.172,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.172,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.172,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.172,pf,-0.0146611,0.00324024,-0.0167666
71.208,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.208,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.208,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.208,pf,-0.0116031,0.00605252,-0.0162011
71.244,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.244,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.244,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.244,pf,-0.00263235,0.00181999,-0.00620488
71.28,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.28,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.28,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.28,pf,0.00599925,0.00172747,-0.000824123
71.316,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.316,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.316,pf,-0.00103867,0.00916891,-0.00384443
71.316,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.352,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.352,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.352,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.352,pf,-0.0118817,-0.0037834,-0.0102834
71.388,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.388,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.388,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.388,pf,0.00285363,0.00100084,-0.00252048
71.424,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.424,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.424,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.424,pf,-0.00202959,-0.018269,-0.00101172
71.46,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.46,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.46,pf,0.0049328,-0.00985493,0.00213277
71.46,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.496,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.496,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.496,pf,-0.00276834,-0.0174496,-0.00122312
71.496,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.532,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.532,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.532,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.532,pf,-0.00769158,0.00235694,-0.0018637
71.568,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.568,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.568,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.568,pf,-0.00485484,0.00329393,0.00188789
71.604,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.604,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.604,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.604,pf,-0.00224755,-0.00589393,-0.00212106
71.64,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.64,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.64,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.64,pf,0.00749756,-0.0121672,-0.00235445
71.676,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.676,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.676,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.676,pf,0.0154312,-0.011469,-0.000551606
71.712,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.712,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.712,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.712,pf,0.00914743,-0.00391061,-0.012765
71.748,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.748,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.748,pf,-0.00571241,0.00109164,-0.00266626
71.748,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.784,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.784,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.784,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.784,pf,0.00295456,0.0078976,-0.00364237
71.82,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.82,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.82,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.82,pf,-0.00915976,0.0125933,-0.00159916
71.856,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.856,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.856,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.856,pf,-0.00916349,-0.000243798,-0.0017664
71.892,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.892,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.892,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.892,pf,0.00409043,-0.00358253,-0.00165043
71.928,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.928,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.928,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.928,pf,0.0139115,-4.76894e-05,0.00194716
71.964,kf,2.23719e-07,3.32272e-16,2.97044e-09
71.964,odom,2.23719e-07,3.32272e-16,2.97044e-09
71.964,ekf,2.23719e-07,3.32272e-16,2.97044e-09
71.964,pf,0.0151751,0.000669506,-0.0172744
72,kf,2.23719e-07,3.32272e-16,2.97044e-09
72,odom,2.23719e-07,3.32272e-16,2.97044e-09
72,ekf,2.23719e-07,3.32272e-16,2.97044e-09
72,pf,3.49547e-05,0.00427944,-0.021828
72.036,ekf,2.23719e-07,3.32272e-16,2.97044e-09
72.036,odom,2.23719e-07,3.32272e-16,2.97044e-09
72.036,kf,2.23719e-07,3.32272e-16,2.97044e-09
72.036,pf,0.00330102,0.00912801,-0.00800338
72.072,kf,2.23719e-07,3.32272e-16,2.97044e-09
72.072,odom,2.23719e-07,3.32272e-16,2.97044e-09
72.072,pf,-0.015703,-0.00384284,0.00186204
72.072,ekf,2.23719e-07,3.32272e-16,2.97044e-09
72.108,odom,2.23719e-07,3.32272e-16,2.97044e-09
72.108,pf,0.00451744,-0.00240405,-0.00219284
72.108,ekf,2.23719e-07,3.32272e-16,2.97044e-09
72.108,kf,2.23719e-07,3.32272e-16,2.97044e-09
72.144,odom,2.23719e-07,3.32272e-16,2.97044e-09
72.144,ekf,2.23719e-07,3.32272e-16,2.97044e-09
72.144,kf,2.23719e-07,3.32272e-16,2.97044e-09
72.144,pf,0.000490077,0.00746545,-0.00346274
72.18,odom,2.23719e-07,3.32272e-16,2.97044e-09
72.18,pf,0.00558811,0.00349556,0.00841927
72.18,ekf,2.23719e-07,3.32272e-16,2.97044e-09
